plan_id,plan_name,rep_name,tdu_area,rate_type,term_months,price_kwh_500,price_kwh_1000,price_kwh_2000,base_charge_monthly,early_termination_fee,renewable_pct,is_prepaid,is_tou,special_terms,promotion_details,fees_credits,min_usage_fees,language,efl_url,enrollment_url,terms_url
18540,Free Weekends-24,CHAMPION ENERGY SERVICES LLC,AEP_CENTRAL,FIXED,24,15.2,14.899999999999999,14.799999999999999,0.0,250.0,26,False,True,Free power from 12 midnight Friday night to 11:59 PM Sunday night. No monthly fee or minimum usage requirement. Indexed Solar Buyback Included.,False,FALSE,FALSE,English,https://docs.championenergyservices.com/ExternalDocs?planname=PN2415&state=TX&language=EN,https://www.championenergyservices.com/Residential/Sign-Up?promo=powertochoose,https://champion-cdn-a8c0crgta3hkfpa3.a02.azurefd.net/assets/pdfs/CES-TX-TOS-062424.pdf
19228,Free Weekends-24,CHAMPION ENERGY SERVICES LLC,AEP_CENTRAL,FIXED,24,15.2,14.899999999999999,14.799999999999999,0.0,250.0,26,False,True,Electricidad gratis desde la medianoche viernes hasta las 11:59 p.m. del domingo. Sin cuota mensual ni requisito de consumo mínimo. Recompra solar indexada incluida.,False,FALSE,FALSE,Spanish,https://docs.championenergyservices.com/ExternalDocs?planname=PN2415&state=TX&language=ES,https://www.championenergyservices.com/Residential/Sign-Up?promo=powertochoose,https://champion-cdn-a8c0crgta3hkfpa3.a02.azurefd.net/assets/pdfs/CES-TX-TOS-062424-ES-US.pdf
19261,Smart Simple 12,CIRRO ENERGY,AEP_CENTRAL,FIXED,12,14.799999999999999,14.499999999999998,14.299999999999999,0.0,150.0,24,False,False,"Opciones eBill y Bill Alert sin papel ::: Servicio al cliente local 24/7 ::: Sin tarifas para VISA, DISCOVER y MC ::: Fácil acceso a la cuenta en línea ::: Esta oferta es solo para nuevos clientes",False,FALSE,FALSE,Spanish,https://www.cirroenergy.com/defl/M1F00181603193A.pdf,https://www.cirroenergy.com/espanol?txtPromocode=WA198B&sid=APTC_1685677096&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_&utm_source=None,https://www.cirroenergy.com/files/09017518836818ef.pdf
19272,Smart Simple 24,CIRRO ENERGY,AEP_CENTRAL,FIXED,24,15.2,14.899999999999999,14.7,0.0,295.0,24,False,False,"Opciones eBill y Bill Alert sin papel ::: Servicio al cliente local 24/7 ::: Sin tarifas para VISA, DISCOVER y MC ::: Fácil acceso a la cuenta en línea ::: Esta oferta es solo para nuevos clientes",False,FALSE,FALSE,Spanish,https://www.cirroenergy.com/defl/M1F00181603173A.pdf,https://www.cirroenergy.com/espanol?txtPromocode=WA198B&sid=APTC_1685677096&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_&utm_source=None,https://www.cirroenergy.com/files/09017518836818ef.pdf
19358,Smart Simple 36,CIRRO ENERGY,AEP_CENTRAL,FIXED,36,15.5,15.2,15.0,0.0,395.0,24,False,False,"Opciones eBill y Bill Alert sin papel ::: Servicio al cliente local 24/7 ::: Sin tarifas para VISA, DISCOVER y MC ::: Fácil acceso a la cuenta en línea ::: Esta oferta es solo para nuevos clientes",False,FALSE,FALSE,Spanish,https://www.cirroenergy.com/defl/M1F00181603189A.pdf,https://www.cirroenergy.com/espanol?txtPromocode=WA198B&sid=APTC_1685677096&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_&utm_source=None,https://www.cirroenergy.com/files/09017518836818ef.pdf
20174,PTC 6 Month - Prepaid,PAYLESS POWER,AEP_CENTRAL,FIXED,6,16.6,16.3,16.1,0.0,49.0,26,True,False,Fixed price for 6 months with no credit check or deposit required. A minimum first payment of $75.00 is required to connect service.,False,FALSE,FALSE,English,https://paylesspower.com/files/87_3_eng.pdf,https://account.paylesspower.com/enroll/487447,https://paylesspower.com/files/tos_english_87.pdf
20175,PTC 12 Month - Prepaid,PAYLESS POWER,AEP_CENTRAL,FIXED,12,17.7,17.4,17.2,0.0,49.0,26,True,False,Fixed price for 12 months with no credit check or deposit required.  A first payment of $75.00 is required to connect service.,False,FALSE,FALSE,English,https://paylesspower.com/files/86_3_eng.pdf,https://account.paylesspower.com/enroll/487447,https://paylesspower.com/files/tos_english_86.pdf
20176,PTC 6 Month - Prepaid,PAYLESS POWER,AEP_CENTRAL,FIXED,6,16.6,16.3,16.1,0.0,49.0,26,True,False,Precio fijo por 6 meses sin verificación de crédito ni depósito. Se requiere un primer pago de $75.00 para conectar el servicio.,False,FALSE,FALSE,Spanish,https://paylesspower.com/files/87_3_span.pdf,https://account.paylesspower.com/enroll/487447,https://paylesspower.com/files/tos_spanish_87.pdf
20177,PTC 12 Month - Prepaid,PAYLESS POWER,AEP_CENTRAL,FIXED,12,17.7,17.4,17.2,0.0,49.0,26,True,False,Precio fijo por 12 meses sin verificación de crédito ni depósito. Se requiere un primer pago de $75.00 para conectar el servicio.,False,FALSE,FALSE,Spanish,https://paylesspower.com/files/86_3_span.pdf,https://account.paylesspower.com/enroll/487447,https://paylesspower.com/files/tos_spanish_86.pdf
19594,12 Month Usage Bill Credit,CONSTELLATION NEWENERGY INC,AEP_CENTRAL,FIXED,12,16.7,12.9,13.700000000000001,0.0,150.0,26,False,False,,False,Constellation aplicará automáticamente un crédito en la factura de $ 35 a su factura para cada ciclo de facturación donde el uso sea de al menos 1000 kWh. Se aplicará un crédito adicional de $ 15 en la factura cuando el uso alcance los 2000 kWh,TRUE,Spanish,https://www.constellation.com/bin/residential/GetContractVersionPDF?versionNum=4910660,https://www.constellation.com/content/constellation/en/campaigns/powertochoose.html,https://www.constellation.com/bin/residential/GetContractVersionPDF?versionNum=4863299
19784,Reliant Power On Flex plan,RELIANT,AEP_CENTRAL,VARIABLE,0,20.200000000000003,19.400000000000002,18.9,0.0,0.0,24,False,False,This offer is for new customers only who enroll through Power to Choose.,False,FALSE,FALSE,English,https://www.reliant.com/defl/R1F00180021331A.pdf,https://shop.reliant.com/plans-for-you/?tdspCodeCCS=D0004&txtPromocode=WF3713&fromLP=ptc&sid=APTC_1686089562&utm_source=None&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_,https://www.reliant.com/files/0901751883727dcd.pdf
21303,Saver 24,Discount Power,AEP_CENTRAL,FIXED,24,15.1,14.799999999999999,14.6,0.0,295.0,24,False,False,Facturacion electronica y pago automatico con targeta de credito / targeta de debito o cuenta bancaria. Esta oferta es solo para nuevos clientes que se inscriban a traves de Power to Choose o utilizando el codigo de promocion especial; Codigo de promocion necesario: WQ4135.,False,FALSE,FALSE,Spanish,https://www.discountpowertx.com/defl/M1F00181603327A.pdf,https://shop.discountpowertx.com/offer-selection/?txtPromocode=WQ4131&tdspCode=D0004&language=es&fromLP=ptc&sid=APTC_1686090020&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_&utm_source=None,https://www.discountpowertx.com/files/09017518836cbc70.pdf
21465,Residential Electricity... Plain and simple.,NEC Co-op Energy,AEP_CENTRAL,VARIABLE,0,16.0,14.899999999999999,14.399999999999999,0.0,0.0,17,False,False,"Cuota de membresía cooperativa de $ 15. Al unirte a la cooperativa, te estás convirtiendo en un propietario de NEC Co-op Energy. Nuestra tarifa es honesta y todo incluido. Nunca tenemos tarifas ocultas o trucos. Ser cooperativo significa que no trabajamos con fines de lucro. ¡En cambio le pasamos los ahorros a usted! A lo largo del año, puede recibir un reembolso de dinero a través de Capital Credits o PowerPerks en su factura.",False,FALSE,FALSE,Spanish,https://neccoopenergy.com/wp-content/uploads/2025/12/EFL-1-1-26-RESIDENTIAL-AEP-TCC.pdf,https://neccoopenergy.com/residential-service/,https://neccoopenergy.com/wp-content/uploads/2024/08/NEC-Co-op-Energy-Residential-IOU-Variable-Product-TOS-SPAN-rev4-18-24-added-Lubbock70.pdf
21537,Saver 36,Discount Power,AEP_CENTRAL,FIXED,36,15.4,15.1,14.899999999999999,0.0,395.0,24,False,False,Facturacion electronica y pago automatico con targeta de credito / targeta de debito o cuenta bancaria. Esta oferta es solo para nuevos clientes que se inscriban a traves de Power to Choose o utilizando el codigo de promocion especial; Codigo de promocion necesario: WQ4131.,False,FALSE,FALSE,Spanish,https://www.discountpowertx.com/defl/M1F00181603329A.pdf,https://shop.discountpowertx.com/offer-selection/?txtPromocode=WQ4131&tdspCode=D0004&language=es&fromLP=ptc&sid=APTC_1686090020&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_&utm_source=None,https://www.discountpowertx.com/files/09017518836cbc70.pdf
21641,Saver 36,Discount Power,AEP_CENTRAL,FIXED,36,15.4,15.1,14.899999999999999,0.0,395.0,24,False,False,"Electronic Billing and auto payment via bank draft, credit card, or debit card available. This offer is for new customers only. Enroll through Power to Choose or by using special promo code; Promo Code Required: WQ4135.",False,FALSE,FALSE,English,https://www.discountpowertx.com/defl/M1F00181603328A.pdf,https://shop.discountpowertx.com/offer-selection/?txtPromocode=WQ4131&tdspCode=D0004&fromLP=ptc&sid=APTC_1686090020&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_&utm_source=None,https://www.discountpowertx.com/files/0901751883681d09.pdf
21776,Sustainable Simply Days - 3,AMIGO ENERGY,AEP_CENTRAL,FIXED,3,11.200000000000001,10.4,10.0,0.0,175.0,31,False,True,FREE electricity from 9:00 AM to 4:00 PM daily. A one-month GoodBundle setup and carbon offset purchase of $49.99 is required to enroll. Call (866) 327-0839 to enroll!,False,FALSE,FALSE,English,https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=8+lYTwrvATA=&RCID=rv5fvOkFHh4=&L=6f+Ch9flI7k=,https://amigoenergy.com/lp/ptcsl/?utm_source=powertochoose&utm_medium=referral&utm_campaign=ST,https://webs.amigoenergy.com/Generate_Docs/TosyracLink.aspx?RID=8+lYTwrvATA=&RCID=rv5fvOkFHh4=&L=6f+Ch9flI7k=
21790,Saver 24,Discount Power,AEP_CENTRAL,FIXED,24,15.1,14.799999999999999,14.6,0.0,295.0,24,False,False,"Electronic Billing and auto payment via bank draft, credit card, or debit card available. This offer is for new customers only. Enroll through Power to Choose or by using special promo code; Promo Code Required: WQ4135.",False,FALSE,FALSE,English,https://www.discountpowertx.com/defl/M1F00181603326A.pdf,https://shop.discountpowertx.com/offer-selection/?txtPromocode=WQ4131&tdspCode=D0004&fromLP=ptc&sid=APTC_1686090020&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_&utm_source=None,https://www.discountpowertx.com/files/0901751883681d09.pdf
21791,Saver 12,Discount Power,AEP_CENTRAL,FIXED,12,14.7,14.399999999999999,14.2,0.0,150.0,24,False,False,Facturacion electronica y pago automatico con targeta de credito / targeta de debito o cuenta bancaria. Esta oferta es solo para nuevos clientes que se inscriban a traves de Power to Choose o utilizando el codigo de promocion especial; Codigo de promocion necesario: WQ4135.,False,FALSE,FALSE,Spanish,https://www.discountpowertx.com/defl/M1F00181603373A.pdf,https://shop.discountpowertx.com/offer-selection/?txtPromocode=WQ4131&tdspCode=D0004&language=es&fromLP=ptc&sid=APTC_1686090020&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_&utm_source=None,https://www.discountpowertx.com/files/09017518836cbc70.pdf
21836,Champ Saver-6,CHAMPION ENERGY SERVICES LLC,AEP_CENTRAL,FIXED,6,14.7,14.399999999999999,14.2,0.0,150.0,26,False,False,,False,FALSE,FALSE,English,https://docs.championenergyservices.com/ExternalDocs?planname=PN2412&state=TX&language=EN,https://www.championenergyservices.com/Residential/Sign-Up?promo=powertochoose,https://champion-cdn-a8c0crgta3hkfpa3.a02.azurefd.net/assets/pdfs/CES-TX-TOS-062424.pdf
21845,Champ Saver-6,CHAMPION ENERGY SERVICES LLC,AEP_CENTRAL,FIXED,6,14.7,14.399999999999999,14.2,0.0,150.0,26,False,False,,False,FALSE,FALSE,Spanish,https://docs.championenergyservices.com/ExternalDocs?planname=PN2412&state=TX&language=ES,https://www.championenergyservices.com/Residential/Sign-Up?promo=powertochoose,https://champion-cdn-a8c0crgta3hkfpa3.a02.azurefd.net/assets/pdfs/CES-TX-TOS-062424-ES-US.pdf
21999,Pollution Free e-Plus 24 Choice,GREEN MOUNTAIN ENERGY COMPANY,AEP_CENTRAL,FIXED,24,17.0,16.2,15.7,0.0,295.0,100,False,False,¡Inscríbete para electricidad 100% Pollution Free hoy mismo! Solo para nuevos clientes. Este plan requiere que te inscribas en facturación Tree Free y Auto Pay en greenmountain.com/myaccount dentro de treinta (30) días de la fecha de inicio de tu servicio. Términos y condiciones adicionales aplicables. Ve la página de confirmación de pedido para detalles.,False,FALSE,FALSE,Spanish,https://signup.greenmountain.com/defl/G1F00181603228A.pdf,https://www.greenmountainenergy.com/gmec-lnd-tx-ptc/?txtPromocode=WA0TEZ&sid=APTC_1686090168&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_&utm_source=None,https://signup.greenmountainenergy.com/files/09017518836757a6.pdf
22009,Pollution Free e-Plus 12 Choice,GREEN MOUNTAIN ENERGY COMPANY,AEP_CENTRAL,FIXED,12,17.0,16.2,15.7,0.0,150.0,100,False,False,¡Inscríbete para electricidad 100% Pollution Free hoy mismo! Solo para nuevos clientes. Este plan requiere que te inscribas en facturación Tree Free y Auto Pay en greenmountain.com/myaccount dentro de treinta (30) días de la fecha de inicio de tu servicio. Términos y condiciones adicionales aplicables. Ve la página de confirmación de pedido para detalles.,False,FALSE,FALSE,Spanish,https://signup.greenmountain.com/defl/G1F00181603237A.pdf,https://www.greenmountainenergy.com/gmec-lnd-tx-ptc/?txtPromocode=WA0TEZ&sid=APTC_1686090168&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_&utm_source=None,https://signup.greenmountainenergy.com/files/09017518836757a6.pdf
22144,Sustainable Simply Days - 3,AMIGO ENERGY,AEP_CENTRAL,FIXED,3,11.200000000000001,10.4,10.0,0.0,175.0,31,False,True,FREE electricity from 9:00 AM to 4:00 PM daily. A one-month GoodBundle setup and carbon offset purchase of $49.99 is required to enroll. Call (866) 327-0839 to enroll!,False,FALSE,FALSE,Spanish,https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=8+lYTwrvATA=&RCID=rv5fvOkFHh4=&L=jfm4E/YMcQk=,https://amigoenergy.com/lp/ptcsl/?utm_source=powertochoose&utm_medium=referral&utm_campaign=ST,https://webs.amigoenergy.com/Generate_Docs/TosyracLink.aspx?RID=8+lYTwrvATA=&RCID=rv5fvOkFHh4=&L=jfm4E/YMcQk=
22152,Balanced Days Bundle - 3,TARA ENERGY,AEP_CENTRAL,FIXED,3,11.200000000000001,10.4,10.0,0.0,175.0,31,False,True,FREE electricity from 9:00 AM to 4:00 PM daily. A one-month GoodBundle setup and carbon offset purchase of $49.99 is required to enroll. Call (866) 327-0880 to enroll!,False,FALSE,FALSE,Spanish,https://webs.taraenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=qsjWEu4ws08=&RCID=cacW2cvK/I0=&L=jfm4E/YMcQk=,https://taraenergy.com/ptcsl/?utm_source=powertochoose&utm_medium=referral&utm_campaign=ST,https://webs.taraenergy.com/Generate_Docs/TosyracLink.aspx?RID=qsjWEu4ws08=&RCID=cacW2cvK/I0=&L=jfm4E/YMcQk=
22157,Balanced Days Bundle - 3,TARA ENERGY,AEP_CENTRAL,FIXED,3,11.200000000000001,10.4,10.0,0.0,175.0,31,False,True,FREE electricity from 9:00 AM to 4:00 PM daily. A one-month GoodBundle setup and carbon offset purchase of $49.99 is required to enroll. Call (866) 327-0880 to enroll!,False,FALSE,FALSE,English,https://webs.taraenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=qsjWEu4ws08=&RCID=cacW2cvK/I0=&L=6f+Ch9flI7k=,https://taraenergy.com/ptcsl/?utm_source=powertochoose&utm_medium=referral&utm_campaign=ST,https://webs.taraenergy.com/Generate_Docs/TosyracLink.aspx?RID=qsjWEu4ws08=&RCID=cacW2cvK/I0=&L=6f+Ch9flI7k=
22163,Sustainable Home Bundle - 3,TARA ENERGY,AEP_CENTRAL,FIXED,3,11.1,10.4,10.0,0.0,175.0,31,False,False,"Para inscribirse se requiere una configuración de GoodBundle de un mes y una compra de compensación de carbono de $49.99. Cargos de transmisión y distribución transferidos al costo. ¡Para registrarse hoy, llame a nuestra línea directa para clientes al (866) 327-0880!",False,FALSE,FALSE,Spanish,https://webs.taraenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=FxYMeR64bZg=&RCID=cacW2cvK/I0=&L=jfm4E/YMcQk=,https://taraenergy.com/ptcsl/?utm_source=powertochoose&utm_medium=referral&utm_campaign=ST,https://webs.taraenergy.com/Generate_Docs/TosyracLink.aspx?RID=FxYMeR64bZg=&RCID=cacW2cvK/I0=&L=jfm4E/YMcQk=
22762,Sustainable Home Bundle - 3,TARA ENERGY,AEP_CENTRAL,FIXED,3,11.1,10.4,10.0,0.0,175.0,31,False,False,A one-month GoodBundle setup and carbon offset purchase of $49.99 is required to enroll. Transmission and distribution charges passed through at cost. Call (866) 327-0880 to enroll!,False,FALSE,FALSE,English,https://webs.taraenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=FxYMeR64bZg=&RCID=cacW2cvK/I0=&L=6f+Ch9flI7k=,https://taraenergy.com/ptcsl/?utm_source=powertochoose&utm_medium=referral&utm_campaign=ST,https://webs.taraenergy.com/Generate_Docs/TosyracLink.aspx?RID=FxYMeR64bZg=&RCID=cacW2cvK/I0=&L=6f+Ch9flI7k=
22768,Basics PTC - 60,TARA ENERGY,AEP_CENTRAL,FIXED,60,16.8,16.5,16.3,0.0,175.0,31,False,False,"Ask for our PTC rates. Lock in your energy rate with no Base Charges, no Minimum Use fees or Payment fees! Transmission and distribution charges passed through at cost. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline at (866) 327-0880 to sign up today!",False,FALSE,FALSE,Spanish,https://webs.taraenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=U1l+++XSRMs=&RCID=cacW2cvK/I0=&L=jfm4E/YMcQk=,https://taraenergy.com/ptc/?utm_source=powertochoose&utm_medium=referral&utm_campaign=LT,https://webs.taraenergy.com/Generate_Docs/TosyracLink.aspx?RID=U1l+++XSRMs=&RCID=cacW2cvK/I0=&L=jfm4E/YMcQk=
22772,Sustainable Lifestyle - 3,AMIGO ENERGY,AEP_CENTRAL,FIXED,3,11.1,10.4,10.0,0.0,175.0,31,False,False,A one-month GoodBundle setup and carbon offset purchase of $49.99 is required to enroll. Transmission and distribution charges passed through at cost. Call (866) 327-0839 to enroll!,False,FALSE,FALSE,English,https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=qpIWXWJiPq4=&RCID=rv5fvOkFHh4=&L=6f+Ch9flI7k=,https://amigoenergy.com/lp/ptcsl/?utm_source=powertochoose&utm_medium=referral&utm_campaign=ST,https://webs.amigoenergy.com/Generate_Docs/TosyracLink.aspx?RID=qpIWXWJiPq4=&RCID=rv5fvOkFHh4=&L=6f+Ch9flI7k=
22777,Sustainable Lifestyle - 3,AMIGO ENERGY,AEP_CENTRAL,FIXED,3,11.1,10.4,10.0,0.0,175.0,31,False,False,"Para inscribirse se requiere una configuración de GoodBundle de un mes y una compra de compensación de carbono de $49.99. Cargos de transmisión y distribución transferidos al costo. ¡Para registrarse hoy, llame a nuestra línea directa para clientes al (866) 327-0839!",False,FALSE,FALSE,Spanish,https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=qpIWXWJiPq4=&RCID=rv5fvOkFHh4=&L=jfm4E/YMcQk=,https://amigoenergy.com/lp/ptcsl/?utm_source=powertochoose&utm_medium=referral&utm_campaign=ST,https://webs.amigoenergy.com/Generate_Docs/TosyracLink.aspx?RID=qpIWXWJiPq4=&RCID=rv5fvOkFHh4=&L=jfm4E/YMcQk=
23982,Reliant Power On Flex Plan,RELIANT,AEP_CENTRAL,VARIABLE,0,20.200000000000003,19.400000000000002,18.9,0.0,0.0,24,False,False,Esta oferta es solo para nuevos clientes que se inscriben a través de Power to Choose,False,FALSE,FALSE,Spanish,https://www.reliant.com/defl/R1F00180021332A.pdf,https://shop.reliant.com/plans-for-you/?tdspCodeCCS=D0004&fromLP=ptc&txtPromocode=WF3713&sid=APTC_1686089562&language_code=es_US&utm_source=None&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_,https://www.reliant.com/files/0901751883727dce.pdf
23992,Reliant Power On 12 Plan,RELIANT,AEP_CENTRAL,FIXED,12,17.299999999999997,16.5,16.0,0.0,150.0,24,False,False,Esta oferta es solo para nuevos clientes que se inscriben a través de Power to Choose,False,FALSE,FALSE,Spanish,https://www.reliant.com/defl/R1F00180021356A.pdf,https://shop.reliant.com/plans-for-you/?tdspCodeCCS=D0004&fromLP=ptc&txtPromocode=WF3713&sid=APTC_1686089562&language_code=es_US&utm_source=None&utm_campaign=Power+To+Choose+Listings&utm_medium=PTC_,https://www.reliant.com/files/0901751883727dce.pdf
24334,Basics PTC - 60,AMIGO ENERGY,AEP_CENTRAL,FIXED,60,16.8,16.5,16.3,0.0,175.0,31,False,False,"Ask for our PTC rates. Lock in your energy rate with no Base Charges, no Minimum Use fees or Payment fees! Transmission and distribution charges passed through at cost. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline at (866) 327-0839 to sign up today!",False,FALSE,FALSE,English,https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=OAKQyQEmstA=&RCID=rv5fvOkFHh4=&L=6f+Ch9flI7k=,https://amigoenergy.com/lp/ptc/?utm_source=powertochoose&utm_medium=referral&utm_campaign=LT,https://webs.amigoenergy.com/Generate_Docs/TosyracLink.aspx?RID=OAKQyQEmstA=&RCID=rv5fvOkFHh4=&L=6f+Ch9flI7k=
